YEAR,MONTH,DAY,RAINFALL,TMAX,TMIN,RH,WIND_SPEED,WIND_DIRECTION
2019,4,7,0,35.4,23.7,76,1,180
2019,4,8,-1,34.9,25.6,67,3,20
2019,4,9,0,34,25,81,4,20
2019,4,10,0,34.3,24,74,2,40
2019,4,11,0.2,31.6,23.8,87,1,40
2019,4,12,-1,33.5,25.2,78,1,340
2019,4,13,0,37,24.3,76,1,70
2019,4,14,0,35.6,23.1,71,1,200
2019,4,15,0,35.5,23.5,76,3,200
2019,4,16,0,34.7,23,74,1,180
2019,4,17,0,35.3,24.1,73,1,240
2019,4,18,0,34.7,23.4,78,1,100
2019,4,19,0,35.6,22.4,72,1,210
2019,4,20,0,35.7,21.2,75,1,20
2019,4,21,0,36.1,24.6,73,1,200
2019,4,22,0,36,23.3,67,3,40
2019,4,23,-1,35.7,26,70,2,40
2019,4,24,0,35.6,24.5,72,2,40
2019,4,25,0,36.4,22.4,62,1,40
2019,4,26,0,36,22.5,58,1,40
2019,4,27,0,35.5,24.6,68,4,40
2019,4,28,0,35.4,24.8,64,3,40
2019,4,29,0,35.5,25,74,2,40
2019,4,30,0,34.3,23.1,75,1,40
2019,5,1,0,36.4,25.4,65,1,220
2019,5,2,1.6,35.7,24.9,73,1,210
2019,5,3,-1,35.6,23.9,75,2,40
2019,5,4,14.2,33.7,23.7,87,2,240
2019,5,5,0,35.4,25,80,1,180
2019,5,6,0.2,32,25.2,81,1,240
2019,5,7,0.3,32.9,24.8,76,1,210
2019,5,8,14.5,34.5,24.1,76,1,30
2019,5,9,34,34.5,23.6,88,2,240
2019,5,10,0,34.7,24.3,84,3,210
2019,5,11,0,34.3,24.3,81,1,300
2019,5,12,0,33.7,24.6,85,1,40
2019,5,13,0,35.3,24.7,77,1,210
2019,5,14,0,36.7,25.6,69,1,210
2019,5,15,0,36.3,24.3,79,2,20
2019,5,16,0,36,24.1,78,2,240
2019,5,17,4.6,34.5,24.5,90,1,110
2019,5,18,0,36,25.1,84,1,240
2019,5,19,0,35.4,25.6,73,1,210
2019,5,20,0,35.3,25,75,1,250
2019,5,21,2.6,34,24.8,88,2,40
2019,5,22,19.4,34.2,23.6,97,2,210
2019,5,23,4.8,35,23.7,92,2,210
2019,5,24,4.8,32.9,24.6,90,1,240
2019,5,25,30.5,33.7,24,85,1,240
2019,5,26,7.1,34,24.1,83,1,250
2019,5,27,0,34,25.1,93,1,40
2019,5,28,0,35.2,24.3,88,3,70
2019,5,29,-1,33.1,24.7,86,1,20
2019,5,30,-1,34.8,24.6,80,1,40
