Region,Area_display,Area_slug,Date,RAINFALL_mm,TMAX_C,TMIN_C,TAVG,RH_pct,WIND_SPEED,WIND_DIRECTION,wet_day_1mm,heavy_rain_50mm
Region III (Central Luzon),"Infanta, Quezon",infanta quezon,2018-12-29,77.4,25.1,20.6,22.85,95.0,5.0,360.0,1,1
Region III (Central Luzon),"Infanta, Quezon",infanta quezon,2018-12-28,89.7,28.1,21.0,24.55,96.0,4.0,360.0,1,1
Region III (Central Luzon),"Infanta, Quezon",infanta quezon,2018-12-27,2.3,29.9,20.5,25.2,90.0,2.0,350.0,1,0
Region III (Central Luzon),"Infanta, Quezon",infanta quezon,2018-12-26,0.5,29.5,22.5,26.0,91.0,1.0,360.0,0,0
Region III (Central Luzon),"Infanta, Quezon",infanta quezon,2018-12-24,27.3,27.0,23.8,25.4,98.0,1.0,360.0,1,0
Region III (Central Luzon),"Infanta, Quezon",infanta quezon,2018-12-10,1.8,30.2,24.5,27.35,88.0,2.0,360.0,1,0
Region III (Central Luzon),"Infanta, Quezon",infanta quezon,2018-12-23,133.14,26.8,21.0,23.9,98.0,3.0,360.0,1,1
Region III (Central Luzon),"Infanta, Quezon",infanta quezon,2018-12-22,30.4,29.9,21.2,25.55,92.0,2.0,320.0,1,0
Region III (Central Luzon),"Infanta, Quezon",infanta quezon,2018-12-21,15.3,28.6,21.0,24.8,96.0,2.0,360.0,1,0
Region III (Central Luzon),"Infanta, Quezon",infanta quezon,2018-12-20,7.4,28.3,21.1,24.700000000000003,89.0,2.0,340.0,1,0
Region III (Central Luzon),"Infanta, Quezon",infanta quezon,2018-12-19,0.5,29.1,21.0,25.05,87.0,2.0,40.0,0,0
Region III (Central Luzon),"Infanta, Quezon",infanta quezon,2018-12-18,12.0,28.2,21.0,24.6,88.0,3.0,360.0,1,0
Region III (Central Luzon),"Infanta, Quezon",infanta quezon,2018-12-17,0.0,30.0,23.0,26.5,81.0,2.0,360.0,0,0
Region III (Central Luzon),"Infanta, Quezon",infanta quezon,2018-12-16,3.5,28.2,22.0,25.1,91.0,2.0,360.0,1,0
Region III (Central Luzon),"Infanta, Quezon",infanta quezon,2018-12-15,0.9,29.0,21.0,25.0,87.0,2.0,360.0,0,0
Region III (Central Luzon),"Infanta, Quezon",infanta quezon,2018-12-14,38.8,27.5,20.1,23.8,95.0,3.0,20.0,1,0
Region III (Central Luzon),"Infanta, Quezon",infanta quezon,2018-12-13,77.0,29.0,21.1,25.05,95.0,3.0,30.0,1,1
Region III (Central Luzon),"Infanta, Quezon",infanta quezon,2018-12-12,3.8,29.7,21.3,25.5,89.0,2.0,360.0,1,0
Region III (Central Luzon),"Infanta, Quezon",infanta quezon,2018-12-11,4.6,29.5,21.3,25.4,89.0,2.0,360.0,1,0
Region III (Central Luzon),"Infanta, Quezon",infanta quezon,2018-11-18,13.0,29.5,21.6,25.55,88.0,2.0,310.0,1,0
Region III (Central Luzon),"Infanta, Quezon",infanta quezon,2018-11-20,0.5,29.5,21.4,25.45,87.0,3.0,360.0,0,0
Region III (Central Luzon),"Iba, Zambales",iba zambales,2018-06-01,0.9,33.9,26.2,30.05,74.0,2.0,20.0,0,0
Region III (Central Luzon),"Infanta, Quezon",infanta quezon,2018-11-21,27.9,28.5,23.5,26.0,92.0,3.0,40.0,1,0
Region III (Central Luzon),"Iba, Zambales",iba zambales,2018-06-30,21.6,29.4,24.6,27.0,94.0,1.0,50.0,1,0
Region III (Central Luzon),"Iba, Zambales",iba zambales,2018-06-29,17.6,30.2,25.2,27.7,84.0,2.0,60.0,1,0
Region III (Central Luzon),"Iba, Zambales",iba zambales,2018-06-28,0.0,31.0,25.3,28.15,81.0,2.0,190.0,0,0
Region III (Central Luzon),"Iba, Zambales",iba zambales,2018-06-27,0.0,30.2,25.2,27.7,78.0,2.0,160.0,0,0
Region III (Central Luzon),"Iba, Zambales",iba zambales,2018-06-26,3.4,29.5,24.2,26.85,86.0,1.0,60.0,1,0
Region III (Central Luzon),"Iba, Zambales",iba zambales,2018-06-25,40.0,29.8,24.1,26.950000000000003,86.0,2.0,70.0,1,0
Region III (Central Luzon),"Iba, Zambales",iba zambales,2018-06-24,0.0,31.0,26.4,28.7,80.0,2.0,70.0,0,0
Region III (Central Luzon),"Iba, Zambales",iba zambales,2018-06-23,0.0,30.4,25.6,28.0,80.0,3.0,180.0,0,0
Region III (Central Luzon),"Iba, Zambales",iba zambales,2018-06-22,1.0,30.0,25.6,27.8,87.0,2.0,90.0,1,0
Region III (Central Luzon),"Iba, Zambales",iba zambales,2018-06-21,22.2,30.2,24.6,27.4,89.0,2.0,180.0,1,0
Region III (Central Luzon),"Iba, Zambales",iba zambales,2018-06-20,3.2,30.4,25.6,28.0,89.0,2.0,60.0,1,0
Region III (Central Luzon),"Iba, Zambales",iba zambales,2018-06-19,8.0,31.2,26.0,28.6,88.0,2.0,90.0,1,0
Region III (Central Luzon),"Iba, Zambales",iba zambales,2018-06-18,3.0,30.6,25.8,28.200000000000003,87.0,2.0,160.0,1,0
Region III (Central Luzon),"Iba, Zambales",iba zambales,2018-06-17,75.6,29.2,24.0,26.6,92.0,4.0,180.0,1,1
Region III (Central Luzon),"Iba, Zambales",iba zambales,2018-06-16,47.6,29.2,25.0,27.1,91.0,3.0,90.0,1,0
Region III (Central Luzon),"Iba, Zambales",iba zambales,2018-06-15,102.1,30.2,24.5,27.35,87.0,5.0,180.0,1,1
Region III (Central Luzon),"Iba, Zambales",iba zambales,2018-06-14,82.6,29.8,25.3,27.55,91.0,4.0,180.0,1,1
Region III (Central Luzon),"Iba, Zambales",iba zambales,2018-06-13,90.3,27.7,24.2,25.95,95.0,2.0,70.0,1,1
Region III (Central Luzon),"Iba, Zambales",iba zambales,2018-06-12,77.2,28.0,24.2,26.1,93.0,3.0,200.0,1,1
Region III (Central Luzon),"Iba, Zambales",iba zambales,2018-06-11,55.8,27.2,26.0,26.6,91.0,3.0,200.0,1,1
Region III (Central Luzon),"Iba, Zambales",iba zambales,2018-06-10,23.6,28.8,26.0,27.4,87.0,5.0,200.0,1,0
Region III (Central Luzon),"Iba, Zambales",iba zambales,2018-06-09,98.2,28.6,25.0,26.8,93.0,3.0,70.0,1,1
Region III (Central Luzon),"Iba, Zambales",iba zambales,2018-06-08,117.6,27.4,25.4,26.4,95.0,2.0,220.0,1,1
Region III (Central Luzon),"Iba, Zambales",iba zambales,2018-06-07,4.0,30.8,25.9,28.35,88.0,2.0,160.0,1,0
Region III (Central Luzon),"Iba, Zambales",iba zambales,2018-06-06,44.5,32.3,25.4,28.85,85.0,2.0,210.0,1,0
Region III (Central Luzon),"Iba, Zambales",iba zambales,2018-06-05,17.1,32.6,25.3,28.950000000000003,85.0,2.0,210.0,1,0
Region III (Central Luzon),"Iba, Zambales",iba zambales,2018-06-04,0.0,33.0,27.2,30.1,74.0,2.0,200.0,0,0
Region III (Central Luzon),"Iba, Zambales",iba zambales,2018-06-03,0.8,32.0,25.4,28.7,76.0,2.0,90.0,0,0
Region III (Central Luzon),"Iba, Zambales",iba zambales,2018-06-02,62.1,33.0,24.9,28.95,82.0,2.0,90.0,1,1
Region III (Central Luzon),"Iba, Zambales",iba zambales,2018-07-01,33.8,29.8,24.5,27.15,87.0,2.0,90.0,1,0
Region III (Central Luzon),"Iba, Zambales",iba zambales,2018-07-02,8.8,30.2,25.0,27.6,84.0,2.0,220.0,1,0
Region III (Central Luzon),"Infanta, Quezon",infanta quezon,2018-09-26,0.0,33.8,23.5,28.65,83.0,1.0,170.0,0,0
Region III (Central Luzon),"Infanta, Quezon",infanta quezon,2018-10-13,4.3,31.0,24.0,27.5,88.0,2.0,320.0,1,0
Region III (Central Luzon),"Infanta, Quezon",infanta quezon,2018-11-22,2.4,30.5,21.3,25.9,91.0,2.0,90.0,1,0
Region III (Central Luzon),"Infanta, Quezon",infanta quezon,2018-11-23,13.6,29.2,20.3,24.75,90.0,2.0,330.0,1,0
Region III (Central Luzon),"Infanta, Quezon",infanta quezon,2018-11-24,7.4,29.3,21.3,25.3,87.0,2.0,90.0,1,0
Region III (Central Luzon),"Infanta, Quezon",infanta quezon,2018-11-25,6.2,28.0,22.2,25.1,89.0,2.0,360.0,1,0
Region III (Central Luzon),"Infanta, Quezon",infanta quezon,2018-11-26,0.0,30.2,23.5,26.85,85.0,2.0,360.0,0,0
Region III (Central Luzon),"Infanta, Quezon",infanta quezon,2018-11-27,0.0,30.4,21.1,25.75,87.0,2.0,320.0,0,0
Region III (Central Luzon),"Infanta, Quezon",infanta quezon,2018-11-28,13.4,29.5,22.8,26.15,91.0,2.0,320.0,1,0
Region III (Central Luzon),"Infanta, Quezon",infanta quezon,2018-11-29,0.0,30.3,21.5,25.9,83.0,2.0,40.0,0,0
Region III (Central Luzon),"Infanta, Quezon",infanta quezon,2018-11-30,0.5,29.2,21.1,25.15,88.0,3.0,40.0,0,0
Region III (Central Luzon),"Infanta, Quezon",infanta quezon,2018-12-01,20.9,29.9,20.7,25.3,86.0,2.0,70.0,1,0
Region III (Central Luzon),"Infanta, Quezon",infanta quezon,2018-12-02,5.8,29.8,21.3,25.55,89.0,3.0,40.0,1,0
Region III (Central Luzon),"Infanta, Quezon",infanta quezon,2018-10-15,27.4,31.0,22.0,26.5,95.0,1.0,320.0,1,0
Region III (Central Luzon),"Infanta, Quezon",infanta quezon,2018-10-14,6.6,30.8,21.0,25.9,92.0,2.0,320.0,1,0
Region III (Central Luzon),"Infanta, Quezon",infanta quezon,2018-10-12,0.5,31.9,21.5,26.7,88.0,2.0,350.0,0,0
Region III (Central Luzon),"Infanta, Quezon",infanta quezon,2018-09-27,0.0,33.5,21.0,27.25,84.0,1.0,220.0,0,0
Region III (Central Luzon),"Infanta, Quezon",infanta quezon,2018-10-11,0.2,31.2,24.3,27.75,87.0,2.0,300.0,0,0
Region III (Central Luzon),"Infanta, Quezon",infanta quezon,2018-10-10,18.6,31.6,22.0,26.8,92.0,1.0,350.0,1,0
Region III (Central Luzon),"Infanta, Quezon",infanta quezon,2018-10-09,0.5,31.1,21.3,26.200000000000003,88.0,2.0,340.0,0,0
Region III (Central Luzon),"Infanta, Quezon",infanta quezon,2018-10-08,2.3,31.6,22.0,26.8,85.0,2.0,360.0,1,0
Region III (Central Luzon),"Infanta, Quezon",infanta quezon,2018-10-07,0.0,31.1,21.6,26.35,87.0,2.0,360.0,0,0
Region III (Central Luzon),"Infanta, Quezon",infanta quezon,2018-10-05,0.0,33.0,21.2,27.1,86.0,1.0,330.0,0,0
Region III (Central Luzon),"Infanta, Quezon",infanta quezon,2018-10-04,0.0,33.2,23.0,28.1,84.0,1.0,290.0,0,0
Region III (Central Luzon),"Infanta, Quezon",infanta quezon,2018-10-03,7.2,31.5,23.0,27.25,86.0,1.0,20.0,1,0
Region III (Central Luzon),"Infanta, Quezon",infanta quezon,2018-10-02,3.0,30.6,22.1,26.35,87.0,2.0,70.0,1,0
Region III (Central Luzon),"Infanta, Quezon",infanta quezon,2018-10-01,36.5,31.7,21.8,26.75,87.0,2.0,360.0,1,0
Region III (Central Luzon),"Infanta, Quezon",infanta quezon,2018-09-30,0.0,34.0,23.2,28.6,88.0,1.0,30.0,0,0
Region III (Central Luzon),"Infanta, Quezon",infanta quezon,2018-09-29,0.0,34.2,23.8,29.0,80.0,2.0,270.0,0,0
Region III (Central Luzon),"Infanta, Quezon",infanta quezon,2018-09-28,0.0,33.0,24.1,28.55,83.0,2.0,220.0,0,0
Region III (Central Luzon),"Iba, Zambales",iba zambales,2018-03-18,0.0,31.8,24.4,28.1,69.0,2.0,70.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-05-25,1.6,31.7,24.7,28.2,87.0,1.0,40.0,1,0
Region III (Central Luzon),"Iba, Zambales",iba zambales,2018-03-16,0.0,31.8,24.0,27.9,73.0,3.0,300.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-03-24,0.0,30.0,23.0,26.5,89.0,1.0,40.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-03-10,37.0,28.0,21.7,24.85,91.0,5.0,40.0,1,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-03-11,0.0,28.6,23.5,26.05,71.0,4.0,40.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-03-12,0.4,29.2,22.7,25.95,75.0,3.0,40.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-03-13,0.0,29.4,22.6,26.0,76.0,3.0,40.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-03-14,0.0,29.8,22.4,26.1,75.0,2.0,40.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-03-15,0.0,30.2,23.4,26.8,76.0,2.0,40.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-03-16,5.4,28.8,24.0,26.4,88.0,2.0,90.0,1,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-03-17,0.0,30.4,23.8,27.1,82.0,2.0,40.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-03-18,0.0,30.4,23.0,26.7,79.0,2.0,50.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-03-19,0.0,30.4,22.9,26.65,81.0,1.0,40.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-03-20,0.0,31.2,22.0,26.6,81.0,1.0,30.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-03-21,0.0,31.5,22.5,27.0,83.0,1.0,40.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-03-22,6.2,29.0,22.7,25.85,88.0,4.0,40.0,1,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-03-23,0.0,28.0,23.8,25.9,85.0,2.0,40.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-03-25,0.0,30.7,23.7,27.2,83.0,1.0,40.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-03-08,39.0,31.5,22.7,27.1,88.0,2.0,40.0,1,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-03-26,1.0,30.2,22.5,26.35,91.0,1.0,40.0,1,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-03-27,0.0,31.3,23.4,27.35,79.0,2.0,40.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-03-28,0.0,30.2,23.5,26.85,80.0,2.0,40.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-03-29,6.6,30.2,23.0,26.6,80.0,1.0,40.0,1,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-03-30,3.0,30.2,23.0,26.6,82.0,1.0,40.0,1,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-03-31,0.0,28.1,23.5,25.8,81.0,1.0,40.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-04-01,3.4,30.2,24.0,27.1,79.0,1.0,40.0,1,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-04-02,0.0,31.5,23.2,27.35,82.0,2.0,40.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-04-03,13.0,30.0,23.0,26.5,86.0,1.0,40.0,1,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-04-04,0.0,29.5,22.8,26.15,87.0,1.0,40.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-04-05,0.0,31.0,24.0,27.5,77.0,1.0,40.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-04-06,0.0,30.5,24.0,27.25,77.0,2.0,70.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-04-07,1.5,30.5,24.0,27.25,79.0,2.0,90.0,1,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-04-08,30.0,29.5,23.0,26.25,87.0,2.0,70.0,1,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-03-09,56.0,27.5,22.6,25.05,90.0,2.0,40.0,1,1
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-03-07,0.0,31.5,24.3,27.9,82.0,1.0,70.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-04-10,21.5,31.0,24.5,27.75,91.0,1.0,70.0,1,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-02-18,0.0,30.6,22.7,26.65,84.0,1.0,40.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-02-04,11.5,27.5,22.2,24.85,88.0,3.0,40.0,1,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-02-05,1.0,28.5,22.2,25.35,80.0,3.0,40.0,1,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-02-06,12.5,27.5,21.0,24.25,84.0,2.0,40.0,1,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-02-07,0.0,31.0,22.0,26.5,88.0,1.0,40.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-02-08,0.0,31.5,21.0,26.25,87.0,1.0,40.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-02-09,0.5,30.0,21.5,25.75,87.0,1.0,40.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-02-10,0.0,28.5,22.0,25.25,93.0,1.0,320.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-02-11,0.0,29.5,23.8,26.65,86.0,2.0,40.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-02-12,0.0,28.9,24.0,26.45,79.0,3.0,40.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-02-13,19.5,26.5,21.5,24.0,86.0,4.0,40.0,1,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-02-14,67.0,26.0,22.6,24.3,93.0,3.0,40.0,1,1
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-02-15,1.0,29.5,22.1,25.8,89.0,2.0,40.0,1,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-02-16,0.5,30.5,22.6,26.55,87.0,1.0,40.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-02-17,3.5,30.0,23.6,26.8,85.0,1.0,40.0,1,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-02-19,0.0,29.9,23.0,26.45,79.0,2.0,40.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-03-06,1.5,30.5,23.0,26.75,84.0,2.0,70.0,1,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-02-20,28.0,29.5,23.6,26.55,85.0,2.0,40.0,1,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-02-21,0.0,30.5,24.5,27.5,86.0,1.0,40.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-02-22,0.0,31.5,23.4,27.45,85.0,2.0,40.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-02-23,0.0,31.0,24.3,27.65,83.0,3.0,40.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-02-24,55.0,31.2,23.0,27.1,81.0,4.0,40.0,1,1
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-02-25,1.6,28.0,23.0,25.5,88.0,1.0,40.0,1,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-02-26,11.8,29.1,24.0,26.55,86.0,1.0,40.0,1,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-02-27,3.0,29.2,23.5,26.35,90.0,1.0,40.0,1,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-02-28,0.2,30.3,23.5,26.9,86.0,1.0,40.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-03-01,0.0,30.6,23.5,27.05,86.0,1.0,40.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-03-02,0.0,30.4,24.0,27.2,83.0,1.0,40.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-03-03,0.0,29.1,24.3,26.700000000000003,87.0,1.0,40.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-03-04,0.0,30.5,23.8,27.15,84.0,1.0,40.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-03-05,5.0,32.0,23.0,27.5,84.0,1.0,20.0,1,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-04-09,38.0,27.5,23.8,25.65,94.0,2.0,70.0,1,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-04-11,0.5,31.0,24.4,27.7,85.0,1.0,40.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-02-02,4.4,29.4,22.0,25.7,89.0,3.0,40.0,1,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-05-31,0.0,33.5,25.3,29.4,82.0,1.0,40.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-05-17,0.0,32.7,25.0,28.85,75.0,1.0,40.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-05-18,4.0,32.5,24.1,28.3,82.0,1.0,60.0,1,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-05-19,0.0,32.9,25.4,29.15,80.0,1.0,70.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-05-20,24.0,32.9,24.0,28.45,87.0,1.0,40.0,1,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-05-21,0.0,32.7,24.9,28.8,83.0,1.0,40.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-05-22,18.8,33.0,25.0,29.0,83.0,1.0,40.0,1,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-05-23,12.2,33.2,25.5,29.35,80.0,1.0,40.0,1,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-05-24,2.0,33.6,25.5,29.55,85.0,1.0,220.0,1,0
Region III (Central Luzon),"Infanta, Quezon",infanta quezon,2018-09-24,0.0,33.2,23.0,28.1,82.0,1.0,360.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-05-26,0.0,33.5,24.5,29.0,83.0,1.0,90.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-05-27,0.0,33.5,25.3,29.4,83.0,1.0,260.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-05-28,0.0,34.0,25.7,29.85,81.0,1.0,40.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-05-29,5.6,32.5,25.5,29.0,80.0,1.0,40.0,1,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-05-30,13.8,31.0,26.0,28.5,88.0,1.0,40.0,1,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-06-01,1.2,33.0,25.7,29.35,83.0,1.0,40.0,1,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-05-15,4.0,32.1,24.8,28.450000000000003,88.0,1.0,40.0,1,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-06-02,19.7,31.0,23.8,27.4,87.0,1.0,220.0,1,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-06-03,0.0,34.0,24.2,29.1,78.0,1.0,220.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-06-04,5.0,34.2,25.8,30.0,81.0,1.0,70.0,1,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-06-05,27.0,33.5,24.4,28.95,86.0,1.0,70.0,1,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-06-06,32.0,29.5,23.8,26.65,94.0,1.0,220.0,1,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-06-07,0.0,31.0,25.4,28.2,85.0,1.0,250.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-06-08,0.0,30.6,26.0,28.3,80.0,3.0,220.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-06-09,22.5,31.5,25.0,28.25,90.0,3.0,220.0,1,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-06-10,3.5,31.0,25.6,28.3,83.0,3.0,220.0,1,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-06-11,0.0,32.0,26.0,29.0,81.0,3.0,220.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-06-12,0.0,33.0,25.2,29.1,79.0,3.0,220.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-06-13,0.0,31.5,25.0,28.25,79.0,2.0,220.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-06-14,0.0,32.5,25.0,28.75,77.0,2.0,230.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-06-15,6.0,33.3,24.5,28.9,76.0,2.0,230.0,1,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-05-16,0.0,33.5,25.4,29.45,81.0,1.0,40.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-05-14,30.5,31.2,24.6,27.9,88.0,1.0,60.0,1,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-04-12,1.2,30.8,25.7,28.25,85.0,2.0,40.0,1,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-04-27,0.0,32.7,25.4,29.05,77.0,2.0,30.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-04-13,4.6,30.9,25.0,27.95,86.0,2.0,70.0,1,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-04-14,0.0,31.5,24.6,28.05,81.0,1.0,50.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-04-15,0.0,31.7,24.9,28.3,81.0,1.0,40.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-04-16,0.0,31.4,24.2,27.8,78.0,2.0,50.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-04-17,0.0,31.0,23.7,27.35,77.0,2.0,30.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-04-18,0.0,31.2,24.7,27.95,79.0,2.0,40.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-04-19,0.0,31.4,25.4,28.4,76.0,2.0,40.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-04-20,0.0,31.8,25.6,28.700000000000003,79.0,2.0,40.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-04-21,0.0,32.0,25.5,28.75,83.0,2.0,40.0,0,0
Region IV-A (Calabarzon),"Alabat, Quezon",alabat quezon,2018-04-22,0.0,32.2,23.8,28.0,83.0,1.0,40.0,0,0
